track_id,is_dev,target_id,method_id,metric_id,target,method,metric,score,title,genre,filename,filepath
11,0,1,3,1,bass,GRA3,SAR,13.602839375008378,Cnoc An Tursa - Bannockburn,Heavy Metal,11_GRA3_bass.m4a,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/011 - Cnoc An Tursa - Bannockburn/bass.wav
11,0,2,3,1,drums,GRA3,SAR,12.726569517139113,Cnoc An Tursa - Bannockburn,Heavy Metal,11_GRA3_drums.m4a,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/011 - Cnoc An Tursa - Bannockburn/drums.wav
11,0,3,3,1,other,GRA3,SAR,12.755857422230976,Cnoc An Tursa - Bannockburn,Heavy Metal,11_GRA3_other.m4a,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/011 - Cnoc An Tursa - Bannockburn/other.wav
11,0,4,3,1,vocals,GRA3,SAR,8.700321284967139,Cnoc An Tursa - Bannockburn,Heavy Metal,11_GRA3_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/011 - Cnoc An Tursa - Bannockburn/vocals.wav
11,0,0,4,1,accompaniment,HUA,SAR,9.714926886522248,Cnoc An Tursa - Bannockburn,Heavy Metal,11_HUA_accompaniment.m4a,/vol/vssp/maruss/data2/MUS2017/HUA/Test/011 - Cnoc An Tursa - Bannockburn/accompaniment.wav
11,0,4,4,1,vocals,HUA,SAR,6.780765629475888,Cnoc An Tursa - Bannockburn,Heavy Metal,11_HUA_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/HUA/Test/011 - Cnoc An Tursa - Bannockburn/vocals.wav
11,0,0,8,1,accompaniment,KAM1,SAR,15.301297138206465,Cnoc An Tursa - Bannockburn,Heavy Metal,11_KAM1_accompaniment.m4a,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/011 - Cnoc An Tursa - Bannockburn/accompaniment.wav
11,0,4,8,1,vocals,KAM1,SAR,-3.5858851294332186,Cnoc An Tursa - Bannockburn,Heavy Metal,11_KAM1_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/011 - Cnoc An Tursa - Bannockburn/vocals.wav
11,0,0,17,1,accompaniment,RAF2,SAR,11.330616010300474,Cnoc An Tursa - Bannockburn,Heavy Metal,11_RAF2_accompaniment.m4a,/vol/vssp/maruss/data2/MUS2017/RAF2/Test/011 - Cnoc An Tursa - Bannockburn/accompaniment.wav
11,0,4,17,1,vocals,RAF2,SAR,3.7127367311300654,Cnoc An Tursa - Bannockburn,Heavy Metal,11_RAF2_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/RAF2/Test/011 - Cnoc An Tursa - Bannockburn/vocals.wav
11,0,0,19,1,accompaniment,STO1,SAR,17.601667145354885,Cnoc An Tursa - Bannockburn,Heavy Metal,11_STO1_accompaniment.m4a,/vol/vssp/maruss/data2/MUS2017/STO1/Test/011 - Cnoc An Tursa - Bannockburn/accompaniment.wav
11,0,4,19,1,vocals,STO1,SAR,1.1645641107687947,Cnoc An Tursa - Bannockburn,Heavy Metal,11_STO1_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/STO1/Test/011 - Cnoc An Tursa - Bannockburn/vocals.wav
11,0,1,3,1,bass,ref,SAR,,Cnoc An Tursa - Bannockburn,Heavy Metal,,/vol/vssp/maruss/data2/DSD100/Sources/Test/011 - Cnoc An Tursa - Bannockburn/bass.wav
11,0,1,3,1,drums,ref,SAR,,Cnoc An Tursa - Bannockburn,Heavy Metal,,/vol/vssp/maruss/data2/DSD100/Sources/Test/011 - Cnoc An Tursa - Bannockburn/drums.wav
11,0,1,3,1,other,ref,SAR,,Cnoc An Tursa - Bannockburn,Heavy Metal,,/vol/vssp/maruss/data2/DSD100/Sources/Test/011 - Cnoc An Tursa - Bannockburn/other.wav
11,0,1,3,1,vocals,ref,SAR,,Cnoc An Tursa - Bannockburn,Heavy Metal,,/vol/vssp/maruss/data2/DSD100/Sources/Test/011 - Cnoc An Tursa - Bannockburn/vocals.wav
12,0,0,1,1,accompaniment,DUR,SAR,13.884004337899064,Dark Ride - Burning Bridges,Heavy Metal,12_DUR_accompaniment.m4a,/vol/vssp/maruss/data2/MUS2017/DUR/Test/012 - Dark Ride - Burning Bridges/accompaniment.wav
12,0,4,1,1,vocals,DUR,SAR,3.155979089376781,Dark Ride - Burning Bridges,Heavy Metal,12_DUR_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/DUR/Test/012 - Dark Ride - Burning Bridges/vocals.wav
12,0,1,2,1,bass,GRA2,SAR,9.273688746871198,Dark Ride - Burning Bridges,Heavy Metal,12_GRA2_bass.m4a,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/012 - Dark Ride - Burning Bridges/bass.wav
12,0,2,2,1,drums,GRA2,SAR,10.278941597374336,Dark Ride - Burning Bridges,Heavy Metal,12_GRA2_drums.m4a,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/012 - Dark Ride - Burning Bridges/drums.wav
12,0,3,2,1,other,GRA2,SAR,7.963645793459951,Dark Ride - Burning Bridges,Heavy Metal,12_GRA2_other.m4a,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/012 - Dark Ride - Burning Bridges/other.wav
12,0,4,2,1,vocals,GRA2,SAR,5.180119964753368,Dark Ride - Burning Bridges,Heavy Metal,12_GRA2_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/012 - Dark Ride - Burning Bridges/vocals.wav
12,0,1,3,1,bass,GRA3,SAR,15.139208487033088,Dark Ride - Burning Bridges,Heavy Metal,12_GRA3_bass.m4a,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/012 - Dark Ride - Burning Bridges/bass.wav
12,0,2,3,1,drums,GRA3,SAR,12.144329959756565,Dark Ride - Burning Bridges,Heavy Metal,12_GRA3_drums.m4a,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/012 - Dark Ride - Burning Bridges/drums.wav
12,0,3,3,1,other,GRA3,SAR,12.004048691382813,Dark Ride - Burning Bridges,Heavy Metal,12_GRA3_other.m4a,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/012 - Dark Ride - Burning Bridges/other.wav
12,0,4,3,1,vocals,GRA3,SAR,7.546263959852762,Dark Ride - Burning Bridges,Heavy Metal,12_GRA3_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/012 - Dark Ride - Burning Bridges/vocals.wav
12,0,0,9,1,accompaniment,KAM2,SAR,12.172929350036108,Dark Ride - Burning Bridges,Heavy Metal,12_KAM2_accompaniment.m4a,/vol/vssp/maruss/data2/MUS2017/KAM2/Test/012 - Dark Ride - Burning Bridges/accompaniment.wav
12,0,4,9,1,vocals,KAM2,SAR,0.8766778255281588,Dark Ride - Burning Bridges,Heavy Metal,12_KAM2_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/KAM2/Test/012 - Dark Ride - Burning Bridges/vocals.wav
12,0,1,10,1,bass,KON,SAR,6.118596526679593,Dark Ride - Burning Bridges,Heavy Metal,12_KON_bass.m4a,/vol/vssp/maruss/data2/MUS2017/KON/Test/012 - Dark Ride - Burning Bridges/bass.wav
12,0,2,10,1,drums,KON,SAR,1.0501183779730072,Dark Ride - Burning Bridges,Heavy Metal,12_KON_drums.m4a,/vol/vssp/maruss/data2/MUS2017/KON/Test/012 - Dark Ride - Burning Bridges/drums.wav
12,0,3,10,1,other,KON,SAR,1.8018387000056493,Dark Ride - Burning Bridges,Heavy Metal,12_KON_other.m4a,/vol/vssp/maruss/data2/MUS2017/KON/Test/012 - Dark Ride - Burning Bridges/other.wav
12,0,4,10,1,vocals,KON,SAR,-4.184167640650541,Dark Ride - Burning Bridges,Heavy Metal,12_KON_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/KON/Test/012 - Dark Ride - Burning Bridges/vocals.wav
12,0,0,1,1,bass,ref,SAR,,Dark Ride - Burning Bridges,Heavy Metal,,/vol/vssp/maruss/data2/DSD100/Sources/Test/012 - Dark Ride - Burning Bridges/bass.wav
12,0,0,1,1,drums,ref,SAR,,Dark Ride - Burning Bridges,Heavy Metal,,/vol/vssp/maruss/data2/DSD100/Sources/Test/012 - Dark Ride - Burning Bridges/drums.wav
12,0,0,1,1,other,ref,SAR,,Dark Ride - Burning Bridges,Heavy Metal,,/vol/vssp/maruss/data2/DSD100/Sources/Test/012 - Dark Ride - Burning Bridges/other.wav
12,0,0,1,1,vocals,ref,SAR,,Dark Ride - Burning Bridges,Heavy Metal,,/vol/vssp/maruss/data2/DSD100/Sources/Test/012 - Dark Ride - Burning Bridges/vocals.wav
20,0,1,0,1,bass,CHA,SAR,7.525718444747567,James May - Dont Let Go,Pop/Rock,20_CHA_bass.m4a,/vol/vssp/maruss/data2/MUS2017/CHA/Test/020 - James May - Dont Let Go/bass.wav
20,0,2,0,1,drums,CHA,SAR,1.0946270091020638,James May - Dont Let Go,Pop/Rock,20_CHA_drums.m4a,/vol/vssp/maruss/data2/MUS2017/CHA/Test/020 - James May - Dont Let Go/drums.wav
20,0,3,0,1,other,CHA,SAR,0.5109531822935893,James May - Dont Let Go,Pop/Rock,20_CHA_other.m4a,/vol/vssp/maruss/data2/MUS2017/CHA/Test/020 - James May - Dont Let Go/other.wav
20,0,4,0,1,vocals,CHA,SAR,7.494799506480137,James May - Dont Let Go,Pop/Rock,20_CHA_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/CHA/Test/020 - James May - Dont Let Go/vocals.wav
20,0,0,1,1,accompaniment,DUR,SAR,12.852678263891061,James May - Dont Let Go,Pop/Rock,20_DUR_accompaniment.m4a,/vol/vssp/maruss/data2/MUS2017/DUR/Test/020 - James May - Dont Let Go/accompaniment.wav
20,0,4,1,1,vocals,DUR,SAR,5.711603821679626,James May - Dont Let Go,Pop/Rock,20_DUR_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/DUR/Test/020 - James May - Dont Let Go/vocals.wav
20,0,0,4,1,accompaniment,HUA,SAR,8.160784931184219,James May - Dont Let Go,Pop/Rock,20_HUA_accompaniment.m4a,/vol/vssp/maruss/data2/MUS2017/HUA/Test/020 - James May - Dont Let Go/accompaniment.wav
20,0,4,4,1,vocals,HUA,SAR,9.2757570873501,James May - Dont Let Go,Pop/Rock,20_HUA_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/HUA/Test/020 - James May - Dont Let Go/vocals.wav
20,0,0,9,1,accompaniment,KAM2,SAR,7.830818959671283,James May - Dont Let Go,Pop/Rock,20_KAM2_accompaniment.m4a,/vol/vssp/maruss/data2/MUS2017/KAM2/Test/020 - James May - Dont Let Go/accompaniment.wav
20,0,4,9,1,vocals,KAM2,SAR,3.8691577699843256,James May - Dont Let Go,Pop/Rock,20_KAM2_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/KAM2/Test/020 - James May - Dont Let Go/vocals.wav
20,0,1,10,1,bass,KON,SAR,5.385525693946931,James May - Dont Let Go,Pop/Rock,20_KON_bass.m4a,/vol/vssp/maruss/data2/MUS2017/KON/Test/020 - James May - Dont Let Go/bass.wav
20,0,2,10,1,drums,KON,SAR,-8.27878264877488,James May - Dont Let Go,Pop/Rock,20_KON_drums.m4a,/vol/vssp/maruss/data2/MUS2017/KON/Test/020 - James May - Dont Let Go/drums.wav
20,0,3,10,1,other,KON,SAR,-1.8346937247388888,James May - Dont Let Go,Pop/Rock,20_KON_other.m4a,/vol/vssp/maruss/data2/MUS2017/KON/Test/020 - James May - Dont Let Go/other.wav
20,0,4,10,1,vocals,KON,SAR,0.7187774690581265,James May - Dont Let Go,Pop/Rock,20_KON_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/KON/Test/020 - James May - Dont Let Go/vocals.wav
20,0,1,0,1,bass,ref,SAR,,James May - Dont Let Go,Pop/Rock,,/vol/vssp/maruss/data2/DSD100/Sources/Test/020 - James May - Dont Let Go/bass.wav
20,0,1,0,1,drums,ref,SAR,,James May - Dont Let Go,Pop/Rock,,/vol/vssp/maruss/data2/DSD100/Sources/Test/020 - James May - Dont Let Go/drums.wav
20,0,1,0,1,other,ref,SAR,,James May - Dont Let Go,Pop/Rock,,/vol/vssp/maruss/data2/DSD100/Sources/Test/020 - James May - Dont Let Go/other.wav
20,0,1,0,1,vocals,ref,SAR,,James May - Dont Let Go,Pop/Rock,,/vol/vssp/maruss/data2/DSD100/Sources/Test/020 - James May - Dont Let Go/vocals.wav
24,0,1,3,1,bass,GRA3,SAR,17.43126706096199,Leaf - Come Around,Pop/Rock,24_GRA3_bass.m4a,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/024 - Leaf - Come Around/bass.wav
24,0,2,3,1,drums,GRA3,SAR,11.895137212913484,Leaf - Come Around,Pop/Rock,24_GRA3_drums.m4a,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/024 - Leaf - Come Around/drums.wav
24,0,3,3,1,other,GRA3,SAR,15.798081135129314,Leaf - Come Around,Pop/Rock,24_GRA3_other.m4a,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/024 - Leaf - Come Around/other.wav
24,0,4,3,1,vocals,GRA3,SAR,7.952743133582637,Leaf - Come Around,Pop/Rock,24_GRA3_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/024 - Leaf - Come Around/vocals.wav
24,0,0,4,1,accompaniment,HUA,SAR,11.037366895254364,Leaf - Come Around,Pop/Rock,24_HUA_accompaniment.m4a,/vol/vssp/maruss/data2/MUS2017/HUA/Test/024 - Leaf - Come Around/accompaniment.wav
24,0,4,4,1,vocals,HUA,SAR,10.054582933458649,Leaf - Come Around,Pop/Rock,24_HUA_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/HUA/Test/024 - Leaf - Come Around/vocals.wav
24,0,0,8,1,accompaniment,KAM1,SAR,15.393547741475935,Leaf - Come Around,Pop/Rock,24_KAM1_accompaniment.m4a,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/024 - Leaf - Come Around/accompaniment.wav
24,0,4,8,1,vocals,KAM1,SAR,1.1681813986843892,Leaf - Come Around,Pop/Rock,24_KAM1_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/024 - Leaf - Come Around/vocals.wav
24,0,0,17,1,accompaniment,RAF2,SAR,11.595680881082929,Leaf - Come Around,Pop/Rock,24_RAF2_accompaniment.m4a,/vol/vssp/maruss/data2/MUS2017/RAF2/Test/024 - Leaf - Come Around/accompaniment.wav
24,0,4,17,1,vocals,RAF2,SAR,5.6864683694734275,Leaf - Come Around,Pop/Rock,24_RAF2_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/RAF2/Test/024 - Leaf - Come Around/vocals.wav
24,0,0,20,1,accompaniment,STO2,SAR,16.197667279916764,Leaf - Come Around,Pop/Rock,24_STO2_accompaniment.m4a,/vol/vssp/maruss/data2/MUS2017/STO2/Test/024 - Leaf - Come Around/accompaniment.wav
24,0,4,20,1,vocals,STO2,SAR,3.5044003910789283,Leaf - Come Around,Pop/Rock,24_STO2_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/STO2/Test/024 - Leaf - Come Around/vocals.wav
24,0,1,3,1,bass,ref,SAR,,Leaf - Come Around,Pop/Rock,,/vol/vssp/maruss/data2/DSD100/Sources/Test/024 - Leaf - Come Around/bass.wav
24,0,1,3,1,drums,ref,SAR,,Leaf - Come Around,Pop/Rock,,/vol/vssp/maruss/data2/DSD100/Sources/Test/024 - Leaf - Come Around/drums.wav
24,0,1,3,1,other,ref,SAR,,Leaf - Come Around,Pop/Rock,,/vol/vssp/maruss/data2/DSD100/Sources/Test/024 - Leaf - Come Around/other.wav
24,0,1,3,1,vocals,ref,SAR,,Leaf - Come Around,Pop/Rock,,/vol/vssp/maruss/data2/DSD100/Sources/Test/024 - Leaf - Come Around/vocals.wav
25,0,1,2,1,bass,GRA2,SAR,9.86104605477851,Leaf - Wicked,Pop/Rock,25_GRA2_bass.m4a,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/025 - Leaf - Wicked/bass.wav
25,0,2,2,1,drums,GRA2,SAR,9.43343762647528,Leaf - Wicked,Pop/Rock,25_GRA2_drums.m4a,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/025 - Leaf - Wicked/drums.wav
25,0,3,2,1,other,GRA2,SAR,7.2534261287938575,Leaf - Wicked,Pop/Rock,25_GRA2_other.m4a,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/025 - Leaf - Wicked/other.wav
25,0,4,2,1,vocals,GRA2,SAR,6.692611296797657,Leaf - Wicked,Pop/Rock,25_GRA2_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/025 - Leaf - Wicked/vocals.wav
25,0,0,4,1,accompaniment,HUA,SAR,6.636428111859247,Leaf - Wicked,Pop/Rock,25_HUA_accompaniment.m4a,/vol/vssp/maruss/data2/MUS2017/HUA/Test/025 - Leaf - Wicked/accompaniment.wav
25,0,4,4,1,vocals,HUA,SAR,10.441264035987224,Leaf - Wicked,Pop/Rock,25_HUA_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/HUA/Test/025 - Leaf - Wicked/vocals.wav
25,0,1,10,1,bass,KON,SAR,4.068557440084359,Leaf - Wicked,Pop/Rock,25_KON_bass.m4a,/vol/vssp/maruss/data2/MUS2017/KON/Test/025 - Leaf - Wicked/bass.wav
25,0,2,10,1,drums,KON,SAR,4.3849608453086475,Leaf - Wicked,Pop/Rock,25_KON_drums.m4a,/vol/vssp/maruss/data2/MUS2017/KON/Test/025 - Leaf - Wicked/drums.wav
25,0,3,10,1,other,KON,SAR,0.4649409694353288,Leaf - Wicked,Pop/Rock,25_KON_other.m4a,/vol/vssp/maruss/data2/MUS2017/KON/Test/025 - Leaf - Wicked/other.wav
25,0,4,10,1,vocals,KON,SAR,2.9066028714972627,Leaf - Wicked,Pop/Rock,25_KON_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/KON/Test/025 - Leaf - Wicked/vocals.wav
25,0,0,16,1,accompaniment,RAF1,SAR,11.765801212579264,Leaf - Wicked,Pop/Rock,25_RAF1_accompaniment.m4a,/vol/vssp/maruss/data2/MUS2017/RAF1/Test/025 - Leaf - Wicked/accompaniment.wav
25,0,4,16,1,vocals,RAF1,SAR,4.85957435138317,Leaf - Wicked,Pop/Rock,25_RAF1_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/RAF1/Test/025 - Leaf - Wicked/vocals.wav
25,0,0,18,1,accompaniment,RAF3,SAR,13.392935537116252,Leaf - Wicked,Pop/Rock,25_RAF3_accompaniment.m4a,/vol/vssp/maruss/data2/MUS2017/RAF3/Test/025 - Leaf - Wicked/accompaniment.wav
25,0,4,18,1,vocals,RAF3,SAR,8.504878366293793,Leaf - Wicked,Pop/Rock,25_RAF3_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/RAF3/Test/025 - Leaf - Wicked/vocals.wav
25,0,1,2,1,bass,ref,SAR,,Leaf - Wicked,Pop/Rock,,/vol/vssp/maruss/data2/DSD100/Sources/Test/025 - Leaf - Wicked/bass.wav
25,0,1,2,1,drums,ref,SAR,,Leaf - Wicked,Pop/Rock,,/vol/vssp/maruss/data2/DSD100/Sources/Test/025 - Leaf - Wicked/drums.wav
25,0,1,2,1,other,ref,SAR,,Leaf - Wicked,Pop/Rock,,/vol/vssp/maruss/data2/DSD100/Sources/Test/025 - Leaf - Wicked/other.wav
25,0,1,2,1,vocals,ref,SAR,,Leaf - Wicked,Pop/Rock,,/vol/vssp/maruss/data2/DSD100/Sources/Test/025 - Leaf - Wicked/vocals.wav
42,0,1,0,1,bass,CHA,SAR,7.483588390558977,The Wrong'Uns - Rothko,Pop/Rock,42_CHA_bass.m4a,/vol/vssp/maruss/data2/MUS2017/CHA/Test/042 - The Wrong'Uns - Rothko/bass.wav
42,0,2,0,1,drums,CHA,SAR,6.207625120394107,The Wrong'Uns - Rothko,Pop/Rock,42_CHA_drums.m4a,/vol/vssp/maruss/data2/MUS2017/CHA/Test/042 - The Wrong'Uns - Rothko/drums.wav
42,0,3,0,1,other,CHA,SAR,2.1499887998489533,The Wrong'Uns - Rothko,Pop/Rock,42_CHA_other.m4a,/vol/vssp/maruss/data2/MUS2017/CHA/Test/042 - The Wrong'Uns - Rothko/other.wav
42,0,4,0,1,vocals,CHA,SAR,6.7341799997140255,The Wrong'Uns - Rothko,Pop/Rock,42_CHA_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/CHA/Test/042 - The Wrong'Uns - Rothko/vocals.wav
42,0,0,9,1,accompaniment,KAM2,SAR,9.663559254870727,The Wrong'Uns - Rothko,Pop/Rock,42_KAM2_accompaniment.m4a,/vol/vssp/maruss/data2/MUS2017/KAM2/Test/042 - The Wrong'Uns - Rothko/accompaniment.wav
42,0,4,9,1,vocals,KAM2,SAR,4.581902013708216,The Wrong'Uns - Rothko,Pop/Rock,42_KAM2_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/KAM2/Test/042 - The Wrong'Uns - Rothko/vocals.wav
42,0,1,10,1,bass,KON,SAR,-2.0390518789217986,The Wrong'Uns - Rothko,Pop/Rock,42_KON_bass.m4a,/vol/vssp/maruss/data2/MUS2017/KON/Test/042 - The Wrong'Uns - Rothko/bass.wav
42,0,2,10,1,drums,KON,SAR,-8.572889149660755,The Wrong'Uns - Rothko,Pop/Rock,42_KON_drums.m4a,/vol/vssp/maruss/data2/MUS2017/KON/Test/042 - The Wrong'Uns - Rothko/drums.wav
42,0,3,10,1,other,KON,SAR,-0.7776604961301921,The Wrong'Uns - Rothko,Pop/Rock,42_KON_other.m4a,/vol/vssp/maruss/data2/MUS2017/KON/Test/042 - The Wrong'Uns - Rothko/other.wav
42,0,4,10,1,vocals,KON,SAR,2.2237724619736907,The Wrong'Uns - Rothko,Pop/Rock,42_KON_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/KON/Test/042 - The Wrong'Uns - Rothko/vocals.wav
42,0,1,13,1,bass,NUG3,SAR,6.0021496737876925,The Wrong'Uns - Rothko,Pop/Rock,42_NUG3_bass.m4a,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/042 - The Wrong'Uns - Rothko/bass.wav
42,0,2,13,1,drums,NUG3,SAR,7.369922121825688,The Wrong'Uns - Rothko,Pop/Rock,42_NUG3_drums.m4a,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/042 - The Wrong'Uns - Rothko/drums.wav
42,0,3,13,1,other,NUG3,SAR,5.472032323809175,The Wrong'Uns - Rothko,Pop/Rock,42_NUG3_other.m4a,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/042 - The Wrong'Uns - Rothko/other.wav
42,0,4,13,1,vocals,NUG3,SAR,8.77763398665974,The Wrong'Uns - Rothko,Pop/Rock,42_NUG3_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/042 - The Wrong'Uns - Rothko/vocals.wav
42,0,1,23,1,bass,UHL3,SAR,7.959803204685309,The Wrong'Uns - Rothko,Pop/Rock,42_UHL3_bass.m4a,/vol/vssp/maruss/data2/MUS2017/UHL3/Test/042 - The Wrong'Uns - Rothko/bass.wav
42,0,2,23,1,drums,UHL3,SAR,7.539097058022254,The Wrong'Uns - Rothko,Pop/Rock,42_UHL3_drums.m4a,/vol/vssp/maruss/data2/MUS2017/UHL3/Test/042 - The Wrong'Uns - Rothko/drums.wav
42,0,3,23,1,other,UHL3,SAR,6.6890841933969085,The Wrong'Uns - Rothko,Pop/Rock,42_UHL3_other.m4a,/vol/vssp/maruss/data2/MUS2017/UHL3/Test/042 - The Wrong'Uns - Rothko/other.wav
42,0,4,23,1,vocals,UHL3,SAR,10.687070921853909,The Wrong'Uns - Rothko,Pop/Rock,42_UHL3_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/UHL3/Test/042 - The Wrong'Uns - Rothko/vocals.wav
42,0,1,0,1,bass,ref,SAR,,The Wrong'Uns - Rothko,Pop/Rock,,/vol/vssp/maruss/data2/DSD100/Sources/Test/042 - The Wrong'Uns - Rothko/bass.wav
42,0,1,0,1,drums,ref,SAR,,The Wrong'Uns - Rothko,Pop/Rock,,/vol/vssp/maruss/data2/DSD100/Sources/Test/042 - The Wrong'Uns - Rothko/drums.wav
42,0,1,0,1,other,ref,SAR,,The Wrong'Uns - Rothko,Pop/Rock,,/vol/vssp/maruss/data2/DSD100/Sources/Test/042 - The Wrong'Uns - Rothko/other.wav
42,0,1,0,1,vocals,ref,SAR,,The Wrong'Uns - Rothko,Pop/Rock,,/vol/vssp/maruss/data2/DSD100/Sources/Test/042 - The Wrong'Uns - Rothko/vocals.wav
47,0,1,3,1,bass,GRA3,SAR,10.788587438014801,Voelund - Comfort Lives In Belief,Pop/Rock,47_GRA3_bass.m4a,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/047 - Voelund - Comfort Lives In Belief/bass.wav
47,0,2,3,1,drums,GRA3,SAR,7.676080896029947,Voelund - Comfort Lives In Belief,Pop/Rock,47_GRA3_drums.m4a,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/047 - Voelund - Comfort Lives In Belief/drums.wav
47,0,3,3,1,other,GRA3,SAR,12.80069325657879,Voelund - Comfort Lives In Belief,Pop/Rock,47_GRA3_other.m4a,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/047 - Voelund - Comfort Lives In Belief/other.wav
47,0,4,3,1,vocals,GRA3,SAR,7.188480745691326,Voelund - Comfort Lives In Belief,Pop/Rock,47_GRA3_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/047 - Voelund - Comfort Lives In Belief/vocals.wav
47,0,0,8,1,accompaniment,KAM1,SAR,8.828701723998623,Voelund - Comfort Lives In Belief,Pop/Rock,47_KAM1_accompaniment.m4a,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/047 - Voelund - Comfort Lives In Belief/accompaniment.wav
47,0,4,8,1,vocals,KAM1,SAR,0.05046198000705841,Voelund - Comfort Lives In Belief,Pop/Rock,47_KAM1_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/047 - Voelund - Comfort Lives In Belief/vocals.wav
47,0,1,15,1,bass,OZE,SAR,7.092315753734231,Voelund - Comfort Lives In Belief,Pop/Rock,47_OZE_bass.m4a,/vol/vssp/maruss/data2/MUS2017/OZE/Test/047 - Voelund - Comfort Lives In Belief/bass.wav
47,0,2,15,1,drums,OZE,SAR,3.6019174001154,Voelund - Comfort Lives In Belief,Pop/Rock,47_OZE_drums.m4a,/vol/vssp/maruss/data2/MUS2017/OZE/Test/047 - Voelund - Comfort Lives In Belief/drums.wav
47,0,3,15,1,other,OZE,SAR,3.026277877512582,Voelund - Comfort Lives In Belief,Pop/Rock,47_OZE_other.m4a,/vol/vssp/maruss/data2/MUS2017/OZE/Test/047 - Voelund - Comfort Lives In Belief/other.wav
47,0,4,15,1,vocals,OZE,SAR,2.514316815783145,Voelund - Comfort Lives In Belief,Pop/Rock,47_OZE_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/OZE/Test/047 - Voelund - Comfort Lives In Belief/vocals.wav
47,0,0,16,1,accompaniment,RAF1,SAR,8.49513033818242,Voelund - Comfort Lives In Belief,Pop/Rock,47_RAF1_accompaniment.m4a,/vol/vssp/maruss/data2/MUS2017/RAF1/Test/047 - Voelund - Comfort Lives In Belief/accompaniment.wav
47,0,4,16,1,vocals,RAF1,SAR,5.497880279444373,Voelund - Comfort Lives In Belief,Pop/Rock,47_RAF1_vocals.m4a,/vol/vssp/maruss/data2/MUS2017/RAF1/Test/047 - Voelund - Comfort Lives In Belief/vocals.wav
47,0,0,19,1,accompaniment,STO1,SAR,11.82313078360256,Voelund - Comfort Lives In Belief,Pop/Rock,47_STO1_accompaniment.m4a,/vol/vssp/maruss/data2/MUS2017/STO1/Test/047 - Voelund - Comfort Lives In Belief/accompaniment.wav
