is_replicate,page,page_duration,page_order,rating,sound,url,on_web,experiment,subject,normalised_rating
True,vocals-30-SIR,67.19854875283431,12,82,Quality,sounds/vocals-30-SIR/Quality.flac,True,interferer,X,81.81818181818181
True,vocals-30-SIR,67.19854875283431,12,91,JEO2,sounds/vocals-30-SIR/JEO2.flac,True,interferer,X,90.9090909090909
True,vocals-30-SIR,67.19854875283431,12,1,Interferer,sounds/vocals-30-SIR/Interferer.flac,True,interferer,X,0.0
True,vocals-30-SIR,67.19854875283431,12,100,ref,sounds/vocals-30-SIR/ref.flac,True,interferer,X,100.0
True,vocals-30-SIR,67.19854875283431,12,75,CHA,sounds/vocals-30-SIR/CHA.flac,True,interferer,X,74.74747474747475
True,vocals-30-SIR,67.19854875283431,12,39,RAF1,sounds/vocals-30-SIR/RAF1.flac,True,interferer,X,38.38383838383838
True,vocals-30-SIR,67.19854875283431,12,66,NUG3,sounds/vocals-30-SIR/NUG3.flac,True,interferer,X,65.65656565656566
False,vocals-47-SAR,102.19102040816324,0,100,Quality,sounds/vocals-47-SAR/Quality.wav,False,interferer,A,100.0
False,vocals-47-SAR,102.19102040816324,0,55,STO1,sounds/vocals-47-SAR/STO1.wav,False,interferer,A,55.0
False,vocals-47-SAR,102.19102040816324,0,40,KAM1,sounds/vocals-47-SAR/KAM1.wav,False,interferer,A,40.0
False,vocals-47-SAR,102.19102040816324,0,0,Interferer,sounds/vocals-47-SAR/Interferer.wav,False,interferer,A,0.0
False,vocals-47-SAR,102.19102040816324,0,16,OZE,sounds/vocals-47-SAR/OZE.wav,False,interferer,A,16.0
False,vocals-47-SAR,102.19102040816324,0,100,ref,sounds/vocals-47-SAR/ref.wav,False,interferer,A,100.0
False,vocals-47-SAR,102.19102040816324,0,24,RAF1,sounds/vocals-47-SAR/RAF1.wav,False,interferer,A,24.0
False,vocals-47-SAR,102.19102040816324,0,20,GRA3,sounds/vocals-47-SAR/GRA3.wav,False,interferer,A,20.0
False,vocals-18-SIR,105.92943310657574,6,12,HUA,sounds/vocals-18-SIR/HUA.wav,False,interferer,A,12.0
False,vocals-18-SIR,105.92943310657574,6,100,Quality,sounds/vocals-18-SIR/Quality.wav,False,interferer,A,100.0
False,vocals-18-SIR,105.92943310657574,6,0,Interferer,sounds/vocals-18-SIR/Interferer.wav,False,interferer,A,0.0
False,vocals-18-SIR,105.92943310657574,6,81,UHL1,sounds/vocals-18-SIR/UHL1.wav,False,interferer,A,81.0
False,vocals-18-SIR,105.92943310657574,6,24,OZE,sounds/vocals-18-SIR/OZE.wav,False,interferer,A,24.0
False,vocals-18-SIR,105.92943310657574,6,100,ref,sounds/vocals-18-SIR/ref.wav,False,interferer,A,100.0
False,vocals-18-SIR,105.92943310657574,6,100,NUG1,sounds/vocals-18-SIR/NUG1.wav,False,interferer,A,100.0
False,vocals-18-SIR,105.92943310657574,6,48,GRA3,sounds/vocals-18-SIR/GRA3.wav,False,interferer,A,48.0
False,vocals-20-SAR,98.89378684807161,15,33,KAM2,sounds/vocals-20-SAR/KAM2.wav,False,interferer,A,33.0
False,vocals-20-SAR,98.89378684807161,15,3,HUA,sounds/vocals-20-SAR/HUA.wav,False,interferer,A,3.0
False,vocals-20-SAR,98.89378684807161,15,100,Quality,sounds/vocals-20-SAR/Quality.wav,False,interferer,A,100.0
False,vocals-20-SAR,98.89378684807161,15,0,Interferer,sounds/vocals-20-SAR/Interferer.wav,False,interferer,A,0.0
False,vocals-20-SAR,98.89378684807161,15,47,DUR,sounds/vocals-20-SAR/DUR.wav,False,interferer,A,47.0
False,vocals-20-SAR,98.89378684807161,15,100,ref,sounds/vocals-20-SAR/ref.wav,False,interferer,A,100.0
False,vocals-20-SAR,98.89378684807161,15,21,CHA,sounds/vocals-20-SAR/CHA.wav,False,interferer,A,21.0
False,vocals-20-SAR,98.89378684807161,15,51,KON,sounds/vocals-20-SAR/KON.wav,False,interferer,A,51.0
False,vocals-26-SIR,88.02684807256264,2,12,HUA,sounds/vocals-26-SIR/HUA.wav,False,interferer,A,12.0
False,vocals-26-SIR,88.02684807256264,2,100,Quality,sounds/vocals-26-SIR/Quality.wav,False,interferer,A,100.0
False,vocals-26-SIR,88.02684807256264,2,45,KAM1,sounds/vocals-26-SIR/KAM1.wav,False,interferer,A,45.0
False,vocals-26-SIR,88.02684807256264,2,0,Interferer,sounds/vocals-26-SIR/Interferer.wav,False,interferer,A,0.0
False,vocals-26-SIR,88.02684807256264,2,100,ref,sounds/vocals-26-SIR/ref.wav,False,interferer,A,100.0
False,vocals-26-SIR,88.02684807256264,2,27,RAF1,sounds/vocals-26-SIR/RAF1.wav,False,interferer,A,27.0
False,vocals-26-SIR,88.02684807256264,2,69,JEO1,sounds/vocals-26-SIR/JEO1.wav,False,interferer,A,69.0
False,vocals-26-SIR,88.02684807256264,2,90,KON,sounds/vocals-26-SIR/KON.wav,False,interferer,A,90.0
False,vocals-49-SIR,110.24834467120127,10,21,HUA,sounds/vocals-49-SIR/HUA.wav,False,interferer,A,21.0
False,vocals-49-SIR,110.24834467120127,10,100,Quality,sounds/vocals-49-SIR/Quality.wav,False,interferer,A,100.0
False,vocals-49-SIR,110.24834467120127,10,94,NUG2,sounds/vocals-49-SIR/NUG2.wav,False,interferer,A,94.0
False,vocals-49-SIR,110.24834467120127,10,37,JEO2,sounds/vocals-49-SIR/JEO2.wav,False,interferer,A,37.0
False,vocals-49-SIR,110.24834467120127,10,96,KAM1,sounds/vocals-49-SIR/KAM1.wav,False,interferer,A,96.0
False,vocals-49-SIR,110.24834467120127,10,0,Interferer,sounds/vocals-49-SIR/Interferer.wav,False,interferer,A,0.0
False,vocals-49-SIR,110.24834467120127,10,100,ref,sounds/vocals-49-SIR/ref.wav,False,interferer,A,100.0
False,vocals-49-SIR,110.24834467120127,10,77,STO2,sounds/vocals-49-SIR/STO2.wav,False,interferer,A,77.0
False,vocals-41-SIR,76.6490702947849,13,8,HUA,sounds/vocals-41-SIR/HUA.wav,False,interferer,A,8.0
False,vocals-41-SIR,76.6490702947849,13,100,Quality,sounds/vocals-41-SIR/Quality.wav,False,interferer,A,100.0
False,vocals-41-SIR,76.6490702947849,13,25,RAF3,sounds/vocals-41-SIR/RAF3.wav,False,interferer,A,25.0
False,vocals-41-SIR,76.6490702947849,13,0,Interferer,sounds/vocals-41-SIR/Interferer.wav,False,interferer,A,0.0
False,vocals-41-SIR,76.6490702947849,13,37,DUR,sounds/vocals-41-SIR/DUR.wav,False,interferer,A,37.0
False,vocals-41-SIR,76.6490702947849,13,86,UHL1,sounds/vocals-41-SIR/UHL1.wav,False,interferer,A,86.0
False,vocals-41-SIR,76.6490702947849,13,100,ref,sounds/vocals-41-SIR/ref.wav,False,interferer,A,100.0
False,vocals-41-SIR,76.6490702947849,13,48,NUG1,sounds/vocals-41-SIR/NUG1.wav,False,interferer,A,48.0
False,vocals-25-SAR,98.46421768707478,8,12,HUA,sounds/vocals-25-SAR/HUA.wav,False,interferer,A,12.0
False,vocals-25-SAR,98.46421768707478,8,100,Quality,sounds/vocals-25-SAR/Quality.wav,False,interferer,A,100.0
False,vocals-25-SAR,98.46421768707478,8,40,RAF3,sounds/vocals-25-SAR/RAF3.wav,False,interferer,A,40.0
False,vocals-25-SAR,98.46421768707478,8,0,Interferer,sounds/vocals-25-SAR/Interferer.wav,False,interferer,A,0.0
False,vocals-25-SAR,98.46421768707478,8,100,ref,sounds/vocals-25-SAR/ref.wav,False,interferer,A,100.0
False,vocals-25-SAR,98.46421768707478,8,97,GRA2,sounds/vocals-25-SAR/GRA2.wav,False,interferer,A,97.0
False,vocals-25-SAR,98.46421768707478,8,35,RAF1,sounds/vocals-25-SAR/RAF1.wav,False,interferer,A,35.0
False,vocals-25-SAR,98.46421768707478,8,46,KON,sounds/vocals-25-SAR/KON.wav,False,interferer,A,46.0
False,vocals-12-SAR,75.3719727891148,11,95,KAM2,sounds/vocals-12-SAR/KAM2.wav,False,interferer,A,95.0
False,vocals-12-SAR,75.3719727891148,11,100,Quality,sounds/vocals-12-SAR/Quality.wav,False,interferer,A,100.0
False,vocals-12-SAR,75.3719727891148,11,0,Interferer,sounds/vocals-12-SAR/Interferer.wav,False,interferer,A,0.0
False,vocals-12-SAR,75.3719727891148,11,42,DUR,sounds/vocals-12-SAR/DUR.wav,False,interferer,A,42.0
False,vocals-12-SAR,75.3719727891148,11,100,ref,sounds/vocals-12-SAR/ref.wav,False,interferer,A,100.0
False,vocals-12-SAR,75.3719727891148,11,100,GRA2,sounds/vocals-12-SAR/GRA2.wav,False,interferer,A,100.0
False,vocals-12-SAR,75.3719727891148,11,52,KON,sounds/vocals-12-SAR/KON.wav,False,interferer,A,52.0
False,vocals-12-SAR,75.3719727891148,11,24,GRA3,sounds/vocals-12-SAR/GRA3.wav,False,interferer,A,24.0
False,vocals-19-SIR,78.9478458049889,14,22,KAM2,sounds/vocals-19-SIR/KAM2.wav,False,interferer,A,22.0
False,vocals-19-SIR,78.9478458049889,14,9,HUA,sounds/vocals-19-SIR/HUA.wav,False,interferer,A,9.0
False,vocals-19-SIR,78.9478458049889,14,100,Quality,sounds/vocals-19-SIR/Quality.wav,False,interferer,A,100.0
False,vocals-19-SIR,78.9478458049889,14,95,KAM1,sounds/vocals-19-SIR/KAM1.wav,False,interferer,A,95.0
False,vocals-19-SIR,78.9478458049889,14,0,Interferer,sounds/vocals-19-SIR/Interferer.wav,False,interferer,A,0.0
False,vocals-19-SIR,78.9478458049889,14,100,ref,sounds/vocals-19-SIR/ref.wav,False,interferer,A,100.0
False,vocals-19-SIR,78.9478458049889,14,68,KON,sounds/vocals-19-SIR/KON.wav,False,interferer,A,68.0
False,vocals-19-SIR,78.9478458049889,14,31,GRA3,sounds/vocals-19-SIR/GRA3.wav,False,interferer,A,31.0
False,vocals-42-SAR,101.07646258503337,16,76,KAM2,sounds/vocals-42-SAR/KAM2.wav,False,interferer,A,76.0
False,vocals-42-SAR,101.07646258503337,16,100,Quality,sounds/vocals-42-SAR/Quality.wav,False,interferer,A,100.0
False,vocals-42-SAR,101.07646258503337,16,89,UHL3,sounds/vocals-42-SAR/UHL3.wav,False,interferer,A,89.0
False,vocals-42-SAR,101.07646258503337,16,0,Interferer,sounds/vocals-42-SAR/Interferer.wav,False,interferer,A,0.0
False,vocals-42-SAR,101.07646258503337,16,100,ref,sounds/vocals-42-SAR/ref.wav,False,interferer,A,100.0
False,vocals-42-SAR,101.07646258503337,16,39,CHA,sounds/vocals-42-SAR/CHA.wav,False,interferer,A,39.0
False,vocals-42-SAR,101.07646258503337,16,100,NUG3,sounds/vocals-42-SAR/NUG3.wav,False,interferer,A,100.0
False,vocals-42-SAR,101.07646258503337,16,57,KON,sounds/vocals-42-SAR/KON.wav,False,interferer,A,57.0
False,vocals-24-SAR,129.3583673469402,7,0,HUA,sounds/vocals-24-SAR/HUA.wav,False,interferer,A,0.0
False,vocals-24-SAR,129.3583673469402,7,100,Quality,sounds/vocals-24-SAR/Quality.wav,False,interferer,A,100.0
False,vocals-24-SAR,129.3583673469402,7,11,RAF2,sounds/vocals-24-SAR/RAF2.wav,False,interferer,A,11.0
False,vocals-24-SAR,129.3583673469402,7,76,KAM1,sounds/vocals-24-SAR/KAM1.wav,False,interferer,A,76.0
False,vocals-24-SAR,129.3583673469402,7,0,Interferer,sounds/vocals-24-SAR/Interferer.wav,False,interferer,A,0.0
False,vocals-24-SAR,129.3583673469402,7,100,ref,sounds/vocals-24-SAR/ref.wav,False,interferer,A,100.0
False,vocals-24-SAR,129.3583673469402,7,42,STO2,sounds/vocals-24-SAR/STO2.wav,False,interferer,A,42.0
False,vocals-24-SAR,129.3583673469402,7,20,GRA3,sounds/vocals-24-SAR/GRA3.wav,False,interferer,A,20.0
False,vocals-48-SAR,68.7310657596372,9,37,KAM2,sounds/vocals-48-SAR/KAM2.wav,False,interferer,A,37.0
False,vocals-48-SAR,68.7310657596372,9,8,HUA,sounds/vocals-48-SAR/HUA.wav,False,interferer,A,8.0
False,vocals-48-SAR,68.7310657596372,9,100,Quality,sounds/vocals-48-SAR/Quality.wav,False,interferer,A,100.0
False,vocals-48-SAR,68.7310657596372,9,18,RAF3,sounds/vocals-48-SAR/RAF3.wav,False,interferer,A,18.0
False,vocals-48-SAR,68.7310657596372,9,0,Interferer,sounds/vocals-48-SAR/Interferer.wav,False,interferer,A,0.0
False,vocals-48-SAR,68.7310657596372,9,100,ref,sounds/vocals-48-SAR/ref.wav,False,interferer,A,100.0
False,vocals-48-SAR,68.7310657596372,9,84,NUG3,sounds/vocals-48-SAR/NUG3.wav,False,interferer,A,84.0
False,vocals-48-SAR,68.7310657596372,9,27,JEO1,sounds/vocals-48-SAR/JEO1.wav,False,interferer,A,27.0
False,vocals-30-SIR,83.89369614512543,1,23,HUA,sounds/vocals-30-SIR/HUA.wav,False,interferer,A,23.0
False,vocals-30-SIR,83.89369614512543,1,100,Quality,sounds/vocals-30-SIR/Quality.wav,False,interferer,A,100.0
False,vocals-30-SIR,83.89369614512543,1,68,JEO2,sounds/vocals-30-SIR/JEO2.wav,False,interferer,A,68.0
False,vocals-30-SIR,83.89369614512543,1,0,Interferer,sounds/vocals-30-SIR/Interferer.wav,False,interferer,A,0.0
False,vocals-30-SIR,83.89369614512543,1,100,ref,sounds/vocals-30-SIR/ref.wav,False,interferer,A,100.0
False,vocals-30-SIR,83.89369614512543,1,38,CHA,sounds/vocals-30-SIR/CHA.wav,False,interferer,A,38.0
False,vocals-30-SIR,83.89369614512543,1,30,RAF1,sounds/vocals-30-SIR/RAF1.wav,False,interferer,A,30.0
False,vocals-30-SIR,83.89369614512543,1,74,NUG3,sounds/vocals-30-SIR/NUG3.wav,False,interferer,A,74.0
True,vocals-45-SIR,95.71265306122405,12,79,KAM2,sounds/vocals-45-SIR/KAM2.wav,False,interferer,A,79.0
True,vocals-45-SIR,95.71265306122405,12,17,HUA,sounds/vocals-45-SIR/HUA.wav,False,interferer,A,17.0
True,vocals-45-SIR,95.71265306122405,12,100,Quality,sounds/vocals-45-SIR/Quality.wav,False,interferer,A,100.0
True,vocals-45-SIR,95.71265306122405,12,76,STO1,sounds/vocals-45-SIR/STO1.wav,False,interferer,A,76.0
True,vocals-45-SIR,95.71265306122405,12,33,RAF2,sounds/vocals-45-SIR/RAF2.wav,False,interferer,A,33.0
True,vocals-45-SIR,95.71265306122405,12,0,Interferer,sounds/vocals-45-SIR/Interferer.wav,False,interferer,A,0.0
True,vocals-45-SIR,95.71265306122405,12,95,UHL1,sounds/vocals-45-SIR/UHL1.wav,False,interferer,A,95.0
True,vocals-45-SIR,95.71265306122405,12,100,ref,sounds/vocals-45-SIR/ref.wav,False,interferer,A,100.0
False,vocals-10-SIR,94.36589569161151,5,22,HUA,sounds/vocals-10-SIR/HUA.wav,False,interferer,A,22.0
False,vocals-10-SIR,94.36589569161151,5,100,Quality,sounds/vocals-10-SIR/Quality.wav,False,interferer,A,100.0
False,vocals-10-SIR,94.36589569161151,5,95,NUG2,sounds/vocals-10-SIR/NUG2.wav,False,interferer,A,95.0
False,vocals-10-SIR,94.36589569161151,5,36,RAF2,sounds/vocals-10-SIR/RAF2.wav,False,interferer,A,36.0
False,vocals-10-SIR,94.36589569161151,5,97,KAM1,sounds/vocals-10-SIR/KAM1.wav,False,interferer,A,97.0
False,vocals-10-SIR,94.36589569161151,5,0,Interferer,sounds/vocals-10-SIR/Interferer.wav,False,interferer,A,0.0
False,vocals-10-SIR,94.36589569161151,5,100,ref,sounds/vocals-10-SIR/ref.wav,False,interferer,A,100.0
False,vocals-10-SIR,94.36589569161151,5,48,KON,sounds/vocals-10-SIR/KON.wav,False,interferer,A,48.0
False,vocals-11-SAR,114.33505668934231,3,9,HUA,sounds/vocals-11-SAR/HUA.wav,False,interferer,A,9.0
False,vocals-11-SAR,114.33505668934231,3,97,Quality,sounds/vocals-11-SAR/Quality.wav,False,interferer,A,97.0
False,vocals-11-SAR,114.33505668934231,3,89,STO1,sounds/vocals-11-SAR/STO1.wav,False,interferer,A,89.0
False,vocals-11-SAR,114.33505668934231,3,53,RAF2,sounds/vocals-11-SAR/RAF2.wav,False,interferer,A,53.0
False,vocals-11-SAR,114.33505668934231,3,100,KAM1,sounds/vocals-11-SAR/KAM1.wav,False,interferer,A,100.0
False,vocals-11-SAR,114.33505668934231,3,0,Interferer,sounds/vocals-11-SAR/Interferer.wav,False,interferer,A,0.0
False,vocals-11-SAR,114.33505668934231,3,100,ref,sounds/vocals-11-SAR/ref.wav,False,interferer,A,100.0
False,vocals-11-SAR,114.33505668934231,3,53,GRA3,sounds/vocals-11-SAR/GRA3.wav,False,interferer,A,53.0
True,vocals-45-SIR,99.33496598639431,4,82,KAM2,sounds/vocals-45-SIR/KAM2.wav,False,interferer,A,82.0
True,vocals-45-SIR,99.33496598639431,4,26,HUA,sounds/vocals-45-SIR/HUA.wav,False,interferer,A,26.0
True,vocals-45-SIR,99.33496598639431,4,100,Quality,sounds/vocals-45-SIR/Quality.wav,False,interferer,A,100.0
True,vocals-45-SIR,99.33496598639431,4,85,STO1,sounds/vocals-45-SIR/STO1.wav,False,interferer,A,85.0
True,vocals-45-SIR,99.33496598639431,4,49,RAF2,sounds/vocals-45-SIR/RAF2.wav,False,interferer,A,49.0
True,vocals-45-SIR,99.33496598639431,4,0,Interferer,sounds/vocals-45-SIR/Interferer.wav,False,interferer,A,0.0
True,vocals-45-SIR,99.33496598639431,4,67,UHL1,sounds/vocals-45-SIR/UHL1.wav,False,interferer,A,67.0
True,vocals-45-SIR,99.33496598639431,4,100,ref,sounds/vocals-45-SIR/ref.wav,False,interferer,A,100.0
False,vocals-47-SAR,123.43727891156414,5,83,Quality,sounds/vocals-47-SAR/Quality.wav,False,interferer,I,80.68181818181819
False,vocals-47-SAR,123.43727891156414,5,66,STO1,sounds/vocals-47-SAR/STO1.wav,False,interferer,I,61.36363636363637
False,vocals-47-SAR,123.43727891156414,5,52,KAM1,sounds/vocals-47-SAR/KAM1.wav,False,interferer,I,45.45454545454545
False,vocals-47-SAR,123.43727891156414,5,12,Interferer,sounds/vocals-47-SAR/Interferer.wav,False,interferer,I,0.0
False,vocals-47-SAR,123.43727891156414,5,24,OZE,sounds/vocals-47-SAR/OZE.wav,False,interferer,I,13.636363636363637
False,vocals-47-SAR,123.43727891156414,5,100,ref,sounds/vocals-47-SAR/ref.wav,False,interferer,I,100.0
False,vocals-47-SAR,123.43727891156414,5,40,RAF1,sounds/vocals-47-SAR/RAF1.wav,False,interferer,I,31.818181818181817
False,vocals-47-SAR,123.43727891156414,5,34,GRA3,sounds/vocals-47-SAR/GRA3.wav,False,interferer,I,25.0
False,vocals-18-SIR,126.56036281179149,8,34,HUA,sounds/vocals-18-SIR/HUA.wav,False,interferer,I,15.384615384615385
False,vocals-18-SIR,126.56036281179149,8,87,Quality,sounds/vocals-18-SIR/Quality.wav,False,interferer,I,83.33333333333333
False,vocals-18-SIR,126.56036281179149,8,22,Interferer,sounds/vocals-18-SIR/Interferer.wav,False,interferer,I,0.0
False,vocals-18-SIR,126.56036281179149,8,78,UHL1,sounds/vocals-18-SIR/UHL1.wav,False,interferer,I,71.7948717948718
False,vocals-18-SIR,126.56036281179149,8,45,OZE,sounds/vocals-18-SIR/OZE.wav,False,interferer,I,29.487179487179485
False,vocals-18-SIR,126.56036281179149,8,100,ref,sounds/vocals-18-SIR/ref.wav,False,interferer,I,100.0
False,vocals-18-SIR,126.56036281179149,8,92,NUG1,sounds/vocals-18-SIR/NUG1.wav,False,interferer,I,89.74358974358974
False,vocals-18-SIR,126.56036281179149,8,53,GRA3,sounds/vocals-18-SIR/GRA3.wav,False,interferer,I,39.743589743589745
False,vocals-20-SAR,158.95219954648564,11,49,KAM2,sounds/vocals-20-SAR/KAM2.wav,False,interferer,I,45.744680851063826
False,vocals-20-SAR,158.95219954648564,11,17,HUA,sounds/vocals-20-SAR/HUA.wav,False,interferer,I,11.702127659574469
False,vocals-20-SAR,158.95219954648564,11,85,Quality,sounds/vocals-20-SAR/Quality.wav,False,interferer,I,84.04255319148936
False,vocals-20-SAR,158.95219954648564,11,6,Interferer,sounds/vocals-20-SAR/Interferer.wav,False,interferer,I,0.0
False,vocals-20-SAR,158.95219954648564,11,61,DUR,sounds/vocals-20-SAR/DUR.wav,False,interferer,I,58.51063829787234
False,vocals-20-SAR,158.95219954648564,11,100,ref,sounds/vocals-20-SAR/ref.wav,False,interferer,I,100.0
False,vocals-20-SAR,158.95219954648564,11,28,CHA,sounds/vocals-20-SAR/CHA.wav,False,interferer,I,23.404255319148938
False,vocals-20-SAR,158.95219954648564,11,37,KON,sounds/vocals-20-SAR/KON.wav,False,interferer,I,32.97872340425532
False,vocals-26-SIR,129.72988662131502,16,29,HUA,sounds/vocals-26-SIR/HUA.wav,False,interferer,I,17.441860465116278
False,vocals-26-SIR,129.72988662131502,16,88,Quality,sounds/vocals-26-SIR/Quality.wav,False,interferer,I,86.04651162790698
False,vocals-26-SIR,129.72988662131502,16,77,KAM1,sounds/vocals-26-SIR/KAM1.wav,False,interferer,I,73.25581395348837
False,vocals-26-SIR,129.72988662131502,16,14,Interferer,sounds/vocals-26-SIR/Interferer.wav,False,interferer,I,0.0
False,vocals-26-SIR,129.72988662131502,16,100,ref,sounds/vocals-26-SIR/ref.wav,False,interferer,I,100.0
False,vocals-26-SIR,129.72988662131502,16,38,RAF1,sounds/vocals-26-SIR/RAF1.wav,False,interferer,I,27.906976744186046
False,vocals-26-SIR,129.72988662131502,16,63,JEO1,sounds/vocals-26-SIR/JEO1.wav,False,interferer,I,56.97674418604651
False,vocals-26-SIR,129.72988662131502,16,51,KON,sounds/vocals-26-SIR/KON.wav,False,interferer,I,43.02325581395349
False,vocals-49-SIR,146.2392743764167,13,27,HUA,sounds/vocals-49-SIR/HUA.wav,False,interferer,I,14.117647058823529
False,vocals-49-SIR,146.2392743764167,13,89,Quality,sounds/vocals-49-SIR/Quality.wav,False,interferer,I,87.05882352941177
False,vocals-49-SIR,146.2392743764167,13,75,NUG2,sounds/vocals-49-SIR/NUG2.wav,False,interferer,I,70.58823529411765
False,vocals-49-SIR,146.2392743764167,13,40,JEO2,sounds/vocals-49-SIR/JEO2.wav,False,interferer,I,29.41176470588235
False,vocals-49-SIR,146.2392743764167,13,83,KAM1,sounds/vocals-49-SIR/KAM1.wav,False,interferer,I,80.0
False,vocals-49-SIR,146.2392743764167,13,15,Interferer,sounds/vocals-49-SIR/Interferer.wav,False,interferer,I,0.0
False,vocals-49-SIR,146.2392743764167,13,100,ref,sounds/vocals-49-SIR/ref.wav,False,interferer,I,100.0
False,vocals-49-SIR,146.2392743764167,13,58,STO2,sounds/vocals-49-SIR/STO2.wav,False,interferer,I,50.588235294117645
False,vocals-41-SIR,195.6048979591842,2,27,HUA,sounds/vocals-41-SIR/HUA.wav,False,interferer,I,15.116279069767442
False,vocals-41-SIR,195.6048979591842,2,85,Quality,sounds/vocals-41-SIR/Quality.wav,False,interferer,I,82.55813953488372
False,vocals-41-SIR,195.6048979591842,2,34,RAF3,sounds/vocals-41-SIR/RAF3.wav,False,interferer,I,23.25581395348837
False,vocals-41-SIR,195.6048979591842,2,14,Interferer,sounds/vocals-41-SIR/Interferer.wav,False,interferer,I,0.0
False,vocals-41-SIR,195.6048979591842,2,45,DUR,sounds/vocals-41-SIR/DUR.wav,False,interferer,I,36.04651162790697
False,vocals-41-SIR,195.6048979591842,2,66,UHL1,sounds/vocals-41-SIR/UHL1.wav,False,interferer,I,60.46511627906977
False,vocals-41-SIR,195.6048979591842,2,100,ref,sounds/vocals-41-SIR/ref.wav,False,interferer,I,100.0
False,vocals-41-SIR,195.6048979591842,2,76,NUG1,sounds/vocals-41-SIR/NUG1.wav,False,interferer,I,72.09302325581395
False,vocals-25-SAR,179.5366893424034,4,18,HUA,sounds/vocals-25-SAR/HUA.wav,False,interferer,I,6.818181818181818
False,vocals-25-SAR,179.5366893424034,4,85,Quality,sounds/vocals-25-SAR/Quality.wav,False,interferer,I,82.95454545454545
False,vocals-25-SAR,179.5366893424034,4,38,RAF3,sounds/vocals-25-SAR/RAF3.wav,False,interferer,I,29.545454545454547
False,vocals-25-SAR,179.5366893424034,4,12,Interferer,sounds/vocals-25-SAR/Interferer.wav,False,interferer,I,0.0
False,vocals-25-SAR,179.5366893424034,4,100,ref,sounds/vocals-25-SAR/ref.wav,False,interferer,I,100.0
False,vocals-25-SAR,179.5366893424034,4,85,GRA2,sounds/vocals-25-SAR/GRA2.wav,False,interferer,I,82.95454545454545
False,vocals-25-SAR,179.5366893424034,4,29,RAF1,sounds/vocals-25-SAR/RAF1.wav,False,interferer,I,19.318181818181817
False,vocals-25-SAR,179.5366893424034,4,52,KON,sounds/vocals-25-SAR/KON.wav,False,interferer,I,45.45454545454545
False,vocals-12-SAR,164.9545578231291,10,64,KAM2,sounds/vocals-12-SAR/KAM2.wav,False,interferer,I,58.62068965517241
False,vocals-12-SAR,164.9545578231291,10,84,Quality,sounds/vocals-12-SAR/Quality.wav,False,interferer,I,81.60919540229885
False,vocals-12-SAR,164.9545578231291,10,13,Interferer,sounds/vocals-12-SAR/Interferer.wav,False,interferer,I,0.0
False,vocals-12-SAR,164.9545578231291,10,47,DUR,sounds/vocals-12-SAR/DUR.wav,False,interferer,I,39.08045977011494
False,vocals-12-SAR,164.9545578231291,10,100,ref,sounds/vocals-12-SAR/ref.wav,False,interferer,I,100.0
False,vocals-12-SAR,164.9545578231291,10,89,GRA2,sounds/vocals-12-SAR/GRA2.wav,False,interferer,I,87.35632183908046
False,vocals-12-SAR,164.9545578231291,10,37,KON,sounds/vocals-12-SAR/KON.wav,False,interferer,I,27.586206896551722
False,vocals-12-SAR,164.9545578231291,10,24,GRA3,sounds/vocals-12-SAR/GRA3.wav,False,interferer,I,12.64367816091954
False,vocals-19-SIR,173.0815419501132,3,82,KAM2,sounds/vocals-19-SIR/KAM2.wav,False,interferer,I,78.57142857142857
False,vocals-19-SIR,173.0815419501132,3,30,HUA,sounds/vocals-19-SIR/HUA.wav,False,interferer,I,16.666666666666668
False,vocals-19-SIR,173.0815419501132,3,91,Quality,sounds/vocals-19-SIR/Quality.wav,False,interferer,I,89.28571428571429
False,vocals-19-SIR,173.0815419501132,3,91,KAM1,sounds/vocals-19-SIR/KAM1.wav,False,interferer,I,89.28571428571429
False,vocals-19-SIR,173.0815419501132,3,16,Interferer,sounds/vocals-19-SIR/Interferer.wav,False,interferer,I,0.0
False,vocals-19-SIR,173.0815419501132,3,100,ref,sounds/vocals-19-SIR/ref.wav,False,interferer,I,100.0
False,vocals-19-SIR,173.0815419501132,3,67,KON,sounds/vocals-19-SIR/KON.wav,False,interferer,I,60.714285714285715
False,vocals-19-SIR,173.0815419501132,3,44,GRA3,sounds/vocals-19-SIR/GRA3.wav,False,interferer,I,33.333333333333336
False,vocals-42-SAR,158.71999999999935,6,74,KAM2,sounds/vocals-42-SAR/KAM2.wav,False,interferer,I,65.33333333333333
False,vocals-42-SAR,158.71999999999935,6,92,Quality,sounds/vocals-42-SAR/Quality.wav,False,interferer,I,89.33333333333333
False,vocals-42-SAR,158.71999999999935,6,82,UHL3,sounds/vocals-42-SAR/UHL3.wav,False,interferer,I,76.0
False,vocals-42-SAR,158.71999999999935,6,25,Interferer,sounds/vocals-42-SAR/Interferer.wav,False,interferer,I,0.0
False,vocals-42-SAR,158.71999999999935,6,100,ref,sounds/vocals-42-SAR/ref.wav,False,interferer,I,100.0
False,vocals-42-SAR,158.71999999999935,6,42,CHA,sounds/vocals-42-SAR/CHA.wav,False,interferer,I,22.666666666666668
False,vocals-42-SAR,158.71999999999935,6,92,NUG3,sounds/vocals-42-SAR/NUG3.wav,False,interferer,I,89.33333333333333
