experiment,page,sound,metric,score,subjective_median,ci95_lo,ci95_hi,fitted_score
quality,vocals-11-SAR,RAF2,SAR,2.7867355094966846,60.5,47.77777777777778,71.0,20.044572671753507
quality,vocals-11-SAR,STO1,SAR,2.168957008848794,16.58585858585859,7.0,20.0,17.033303543047936
quality,vocals-12-SAR,DUR,SAR,5.3096698203103365,18.0,12.0,28.7371763556424,32.342239547401775
quality,vocals-12-SAR,GRA2,SAR,3.25321302251073,2.5,0.0,4.7857142857142865,22.318347710382056
quality,vocals-12-SAR,GRA3,SAR,7.150309965779983,51.0,47.218212203100556,56.777777777777786,41.314165312536126
quality,vocals-12-SAR,KAM2,SAR,3.2463080909482214,8.5,3.0,14.0,22.284690651698078
quality,vocals-12-SAR,KON,SAR,0.5721778377602866,14.368421052631579,7.0,17.333333333333336,9.25004171341775
quality,vocals-18-SIR,GRA3,SAR,6.971333092133659,28.5,16.0,39.274118738404454,40.441769245340204
quality,vocals-18-SIR,HUA,SAR,7.923574082441157,48.36363636363636,29.5,63.39735894357743,45.08332587800672
quality,vocals-18-SIR,NUG1,SAR,6.630794525485352,23.849607182940513,12.0,38.8235294117647,38.781864810650006
quality,vocals-18-SIR,OZE,SAR,4.990801314562162,19.606060606060606,10.5,28.78787878787879,30.787962591390922
quality,vocals-18-SIR,UHL1,SAR,6.257935429121555,24.587912087912088,17.99367088607595,48.5,36.96441877609256
quality,vocals-19-SIR,GRA3,SAR,7.784532695111586,37.16512955643391,18.0,41.0,44.40558938047753
quality,vocals-19-SIR,HUA,SAR,8.625968566738061,59.689284145805885,52.17391304347826,66.0,48.507042994284056
quality,vocals-19-SIR,KAM1,SAR,3.7221289288440977,3.0,0.0,11.0,24.60400833343677
quality,vocals-19-SIR,KAM2,SAR,4.970691463343226,13.613636363636363,5.0,20.0,30.68994012201891
quality,vocals-19-SIR,KON,SAR,-5.037464859963663,1.0,0.0,9.677419354838712,-18.093324656582595
quality,vocals-20-SAR,CHA,SAR,8.455892742140755,66.86274509803923,62.0,78.82352941176471,47.67803376263889
quality,vocals-20-SAR,DUR,SAR,9.119160415189157,47.4795918367347,33.0,66.0,50.911033075215165
quality,vocals-20-SAR,HUA,SAR,10.112796747171107,74.01685393258427,67.05882352941177,83.0,55.75436512467875
quality,vocals-20-SAR,KAM2,SAR,5.8252580891980985,35.47752808988764,27.0,51.0,34.85539763820003
quality,vocals-20-SAR,KON,SAR,3.226399020277444,15.51822976381564,8.0,25.0,22.18764685715156
quality,vocals-24-SAR,GRA3,SAR,8.227645415621971,41.5,27.272727272727273,55.0,46.56547622407972
quality,vocals-24-SAR,HUA,SAR,9.463579304683151,70.87251828631139,55.555555555555564,83.0,52.58985156467155
quality,vocals-24-SAR,KAM1,SAR,4.429421912510229,18.854166666666664,10.666666666666666,31.03448275862069,28.051602454032114
quality,vocals-24-SAR,RAF2,SAR,6.249700529114637,65.83333333333334,52.0,77.55102040816327,36.92427898465792
quality,vocals-24-SAR,STO2,SAR,5.964460880453184,11.0,4.0,15.0,35.53392087508263
quality,vocals-25-SAR,GRA2,SAR,5.6024542407823645,3.0,0.0,8.98876404494382,33.76937352148592
quality,vocals-25-SAR,HUA,SAR,7.629674653322544,73.94733855408012,70.0,88.0,43.650756960634354
quality,vocals-25-SAR,KON,SAR,5.389304206055472,23.0,13.636363636363635,34.831460674157306,32.73040547924671
quality,vocals-25-SAR,RAF1,SAR,5.8760735938606174,84.54545454545455,80.27160493827161,92.20779220779221,35.10309023399182
quality,vocals-25-SAR,RAF3,SAR,7.713068520473215,68.0,59.0,85.0,44.05724792367503
quality,vocals-26-SIR,HUA,SAR,8.909947073639765,74.43181818181819,68.0,85.0,49.891253856514105
quality,vocals-26-SIR,JEO1,SAR,7.355380264807294,29.272727272727273,21.0,35.0,42.31374988860625
quality,vocals-26-SIR,KAM1,SAR,6.088128770835422,21.240963855421683,14.0,33.0,36.136721555471524
quality,vocals-26-SIR,KON,SAR,-3.202022593331616,5.5353535353535355,0.0,12.5,-9.146735176317335
quality,vocals-26-SIR,RAF1,SAR,8.322076045200644,70.36363636363637,58.064516129032256,85.0,47.02576423888805
quality,vocals-30-SIR,CHA,SAR,11.206827201862547,57.78787878787879,51.68539325842696,72.0,61.087053346462206
quality,vocals-30-SIR,HUA,SAR,10.54184563749672,72.51685393258427,50.746268656716424,79.0,57.84569992637215
quality,vocals-30-SIR,JEO2,SAR,11.3146311479767,23.360724467549893,18.0,34.343434343434346,61.612527597420666
quality,vocals-30-SIR,NUG3,SAR,12.582904489984331,46.30952380952381,37.0,59.595959595959606,67.79453677634572
quality,vocals-30-SIR,RAF1,SAR,11.777240813433304,73.87878787878788,67.0,80.95238095238095,63.86744939021426
quality,vocals-41-SIR,DUR,SAR,8.443675135865432,28.5,23.5,42.388888888888886,47.618480863719654
quality,vocals-41-SIR,HUA,SAR,7.988313463435952,83.02215189873418,78.0,88.02941176470588,45.39888833153445
quality,vocals-41-SIR,NUG1,SAR,9.775810614062472,26.424050632911396,13.333333333333336,34.06417112299465,54.111776497253736
quality,vocals-41-SIR,RAF3,SAR,9.003968355168071,75.0,65.9888888888889,84.47530864197532,50.34954656532576
quality,vocals-41-SIR,UHL1,SAR,10.224153911480055,46.23232323232323,28.0,56.790123456790134,56.297159007586714
quality,vocals-42-SAR,CHA,SAR,6.2488584941402605,43.84042553191489,34.0,55.0,36.920174610807145
quality,vocals-42-SAR,KAM2,SAR,6.329968344747656,11.851063829787233,9.090909090909092,18.94736842105263,37.31553247598345
quality,vocals-42-SAR,KON,SAR,2.920718154085905,19.270114942528735,11.0,29.59183673469388,20.697651082560498
quality,vocals-42-SAR,NUG3,SAR,9.067729991203626,39.0,27.659574468085108,44.15730337078652,50.66034314692946
quality,vocals-42-SAR,UHL3,SAR,10.777248148640604,66.5,58.0,76.84210526315789,58.993134344831084
quality,vocals-45-SIR,HUA,SAR,9.181578031099708,60.98550724637681,50.42359074617139,80.0,51.21527843124767
quality,vocals-45-SIR,KAM2,SAR,3.7032684501352326,15.142857142857142,7.0,19.0,24.512075743958416
quality,vocals-45-SIR,RAF2,SAR,6.261129450262537,61.3080808080808,55.0,74.48979591836735,36.97998755559554
quality,vocals-45-SIR,STO1,SAR,6.904255725167174,14.642857142857142,11.0,25.77319587628866,40.11481062802154
quality,vocals-45-SIR,UHL1,SAR,4.3408042186865865,22.235955056179776,15.512866980790143,33.66607512570245,27.619648727270242
quality,vocals-47-SAR,GRA3,SAR,6.92088363653329,50.24226804123711,39.0,54.277777777777786,40.19586090108725
quality,vocals-47-SAR,KAM1,SAR,2.444005557231925,7.5,4.561855670103093,12.11111111111111,18.37398665483118
quality,vocals-47-SAR,OZE,SAR,2.62272523755326,27.0,16.27835051546392,36.0,19.245129071537754
quality,vocals-47-SAR,RAF1,SAR,5.41377195532979,60.28713968957871,51.247474747474755,62.5,32.84966987249023
quality,vocals-47-SAR,STO1,SAR,5.7540195447968046,19.369565217391305,11.5,27.146464646464644,34.508155982324084
quality,vocals-48-SAR,HUA,SAR,9.183640210162906,70.0592885375494,54.73684210526316,75.75757575757575,51.225330215413614
quality,vocals-48-SAR,JEO1,SAR,6.161251471812119,31.61111111111111,20.0,35.0,36.49314725145766
quality,vocals-48-SAR,KAM2,SAR,3.3920202224745446,16.922829340987352,10.0,20.689655172413797,22.99494269653767
quality,vocals-48-SAR,NUG3,SAR,0.19077770090375706,0.0,0.0,0.0,7.390963651303791
quality,vocals-48-SAR,RAF3,SAR,8.361903080492166,64.72222222222223,46.73913043478261,77.0,47.21989518021322
quality,vocals-49-SIR,HUA,SAR,9.171630206922638,52.5,47.0,66.0,51.16678924651433
quality,vocals-49-SIR,JEO2,SAR,10.028172420385829,56.651162790697676,44.409922256270576,66.0,55.34187646973405
quality,vocals-49-SIR,KAM1,SAR,6.767350996405022,16.354166666666664,10.0,24.872093023255815,39.44748895388926
quality,vocals-49-SIR,NUG2,SAR,8.579081368545523,20.826086956521742,14.0,32.0,48.27849834227591
quality,vocals-49-SIR,STO2,SAR,6.692268834240188,13.021739130434781,9.375,17.058139534883722,39.08151215669364
interferer,vocals-10-SIR,HUA,SIR,2.5443199553052693,18.5,12.0,22.606060606060606,23.1329943012736
interferer,vocals-10-SIR,KAM1,SIR,14.578463805392252,89.56639566395665,85.66666666666666,97.0,63.9537115793261
interferer,vocals-10-SIR,KON,SIR,6.505877771443387,30.0,22.0,39.39393939393939,36.57089512810012
interferer,vocals-10-SIR,NUG2,SIR,9.314135871164957,60.5,57.534246575342465,73.0,46.096716936496286
interferer,vocals-10-SIR,RAF2,SIR,5.3633243055086846,24.195121951219512,18.0,30.303030303030305,32.695268196181544
interferer,vocals-11-SAR,GRA3,SIR,2.538539110321536,32.59997232599973,29.0,36.0,23.11338524211253
interferer,vocals-11-SAR,HUA,SIR,-6.499266663055527,14.153061224489797,9.0,17.0,-7.54352885870313
interferer,vocals-11-SAR,KAM1,SIR,15.105853712040574,93.0,79.16666666666667,96.51162790697674,65.74265764335657
interferer,vocals-11-SAR,RAF2,SIR,1.8998265803395809,26.969696969696972,19.0,31.0,20.94682450184395
interferer,vocals-11-SAR,STO1,SIR,5.978098308756943,61.037356321839084,51.0,70.0,34.7806276608112
interferer,vocals-12-SAR,DUR,SIR,12.309537129143429,51.5,43.0,68.53932584269663,56.257342354429795
interferer,vocals-12-SAR,GRA2,SIR,16.981995016121914,86.33333333333334,75.55555555555556,96.0,72.10666946685056
interferer,vocals-12-SAR,GRA3,SIR,8.269943180110435,24.0,14.606741573033707,27.0,42.55473712003952
interferer,vocals-12-SAR,KAM2,SIR,13.960766468339848,75.25,59.0,90.0,61.85843594747965
interferer,vocals-12-SAR,KON,SIR,10.185010249624373,31.0,27.58620689655172,37.373737373737384,49.050788055359845
interferer,vocals-18-SIR,GRA3,SIR,7.620982587955543,39.871794871794876,36.5,46.07792207792208,40.3534141853165
interferer,vocals-18-SIR,HUA,SIR,-6.5136116248251135,12.5,11.0,16.192307692307693,-7.592188043440775
interferer,vocals-18-SIR,NUG1,SIR,15.773001756204732,93.0,89.63034601332474,97.5,68.00567377750673
interferer,vocals-18-SIR,OZE,SIR,7.818363492431133,23.5,19.01624945103206,28.141414141414142,41.02294499681882
interferer,vocals-18-SIR,UHL1,SIR,11.077219195131207,65.5,60.0,76.81159420289855,52.07722762357396
interferer,vocals-19-SIR,GRA3,SIR,6.45456051017188,23.111111111111107,18.0,33.333333333333336,36.396823134284546
interferer,vocals-19-SIR,HUA,SIR,1.0851289986455517,9.55050505050505,6.979166666666668,13.0,18.183309285162817
interferer,vocals-19-SIR,KAM1,SIR,16.41801835910006,87.9761904761905,78.35051546391753,95.95959595959594,70.19361840526267
interferer,vocals-19-SIR,KAM2,SIR,10.660543516440912,60.51989801574104,53.26262626262627,75.55555555555556,50.66383251309968
interferer,vocals-19-SIR,KON,SIR,12.48981538729007,50.252525252525245,31.11111111111111,64.64646464646465,56.86885970862285
interferer,vocals-20-SAR,CHA,SIR,4.8318746811197615,23.91803675048356,13.265306122448981,30.851063829787236,30.892551265508438
interferer,vocals-20-SAR,DUR,SIR,11.498696945359695,56.75531914893617,48.5,67.0,53.50691172037345
interferer,vocals-20-SAR,HUA,SIR,-0.6946880389472241,9.0,5.0,12.5,12.146036588134978
interferer,vocals-20-SAR,KAM2,SIR,5.621805926258199,30.651515151515152,21.0,41.37234042553192,33.572057213633116
interferer,vocals-20-SAR,KON,SIR,6.923309594625459,35.0,28.794117647058822,51.586956521739125,37.986855137324554
interferer,vocals-24-SAR,GRA3,SIR,8.9823326207559,28.029411764705884,18.833333333333336,36.0,44.97121545956412
interferer,vocals-24-SAR,HUA,SIR,-1.9578954417523664,10.391304347826086,5.0,16.81746031746032,7.861142465560651
interferer,vocals-24-SAR,KAM1,SIR,10.090401553831567,73.86128364389234,64.89345238095238,80.5,48.729868273187265
interferer,vocals-24-SAR,RAF2,SIR,1.9043928812061803,17.590909090909093,10.0,20.0,20.96231373639225
interferer,vocals-24-SAR,STO2,SIR,10.570021554796993,55.15010351966874,47.5,69.6969696969697,50.35677523925011
interferer,vocals-25-SAR,GRA2,SIR,20.388148413547114,92.5,86.31632653061223,97.67848837209296,83.66059690648035
interferer,vocals-25-SAR,HUA,SIR,-1.3365028176238498,10.0,5.0,13.953488372093025,9.968952787940498
interferer,vocals-25-SAR,KON,SIR,10.192644435651774,38.875,26.0,45.45454545454545,49.07668378615338
interferer,vocals-25-SAR,RAF1,SIR,5.325422082994535,13.226744186046513,7.0,19.0,32.56670101859635
interferer,vocals-25-SAR,RAF3,SIR,5.894484518224205,15.0,7.0,23.337662337662337,34.49700342078198
interferer,vocals-26-SIR,HUA,SIR,0.8832410637524375,8.0,7.0,12.055555555555554,17.498490288914727
interferer,vocals-26-SIR,JEO1,SIR,10.028043772284251,57.75,48.5,63.63636363636363,48.518346007678446
interferer,vocals-26-SIR,KAM1,SIR,14.520526469350285,50.0,45.0,66.0,63.75718379605587
interferer,vocals-26-SIR,KON,SIR,11.528562872141741,44.711420885302026,36.0,50.0,53.60821918092937
interferer,vocals-26-SIR,RAF1,SIR,7.029543735531268,17.0,14.0,24.5,38.34720930004811
interferer,vocals-30-SIR,CHA,SIR,14.414323279153233,34.07569103590804,25.264705882352942,46.35642135642136,63.39693462045459
interferer,vocals-30-SIR,HUA,SIR,6.546892502502706,13.493506493506494,7.0,18.663265306122447,36.71002016779256
interferer,vocals-30-SIR,JEO2,SIR,21.882600347469182,68.30232558139535,53.0,79.1764705882353,88.72988979845708
interferer,vocals-30-SIR,NUG3,SIR,21.364452047937547,76.70224719101125,71.0,83.0,86.97229195794834
interferer,vocals-30-SIR,RAF1,SIR,10.398635011671713,15.5,13.5,22.0,49.77541924838508
interferer,vocals-41-SIR,DUR,SIR,10.267759033769474,37.0,32.0,47.72727272727273,49.33147812893458
interferer,vocals-41-SIR,HUA,SIR,-0.16541203232074986,10.613636363636363,4.040404040404041,12.280701754385964,13.941380444557284
interferer,vocals-41-SIR,NUG1,SIR,12.913349134985467,61.0,50.0,72.09302325581395,58.30551790282108
interferer,vocals-41-SIR,RAF3,SIR,5.13560639682538,18.526315789473685,11.363636363636365,23.255813953488367,31.922831994212476
interferer,vocals-41-SIR,UHL1,SIR,13.59590096736266,58.73255813953489,49.0,67.36842105263158,60.62078484030951
interferer,vocals-42-SAR,CHA,SIR,9.951953228698162,25.290697674418603,22.0,35.164835164835175,48.26024118477169
interferer,vocals-42-SAR,KAM2,SIR,13.203461666518974,66.16666666666666,58.0,76.0,59.28960133875772
interferer,vocals-42-SAR,KON,SIR,11.82449419743925,36.5,25.77319587628866,48.48484848484848,54.61204040113206
interferer,vocals-42-SAR,NUG3,SIR,17.441592717801615,85.53731343283582,81.0,91.75257731958763,73.66565929409732
interferer,vocals-42-SAR,UHL3,SIR,15.277938252111412,68.21338383838383,59.0,77.0,66.32638129213983
interferer,vocals-45-SIR,HUA,SIR,-0.7019056862734928,16.5,11.594202898550725,21.0,12.121553787813776
interferer,vocals-45-SIR,KAM2,SIR,10.697784496229024,75.5,62.31884057971015,82.0,50.7901567058321
interferer,vocals-45-SIR,RAF2,SIR,4.012909178026597,24.0,15.492957746478874,28.98550724637681,28.1145589397808
interferer,vocals-45-SIR,STO1,SIR,7.890191538856537,50.5,40.57971014492754,66.66666666666667,41.266591110102155
interferer,vocals-45-SIR,UHL1,SIR,10.049481069031303,53.0,46.0,67.0,48.59106292386444
interferer,vocals-47-SAR,GRA3,SIR,5.181010178891294,28.351940457203618,23.0,40.21739130434783,32.07684502365234
interferer,vocals-47-SAR,KAM1,SIR,7.92775980007433,67.1086956521739,51.0,74.0,41.39402546595693
interferer,vocals-47-SAR,OZE,SIR,2.05713520469342,11.75,4.0,15.0,21.48042713782216
interferer,vocals-47-SAR,RAF1,SIR,4.206826188910094,24.0,20.0,32.0,28.772339964778524
interferer,vocals-47-SAR,STO1,SIR,6.566675888090183,43.027777777777786,38.0,51.16279069767442,36.777126893449925
interferer,vocals-48-SAR,HUA,SIR,-4.5358687432840314,12.321839080459771,9.5,20.0,-0.8835360594040509
interferer,vocals-48-SAR,JEO1,SIR,3.7829667461331686,43.611111111111114,36.0,57.382352941176464,27.334576988469685
interferer,vocals-48-SAR,KAM2,SIR,3.6466465462731854,37.0,34.44444444444444,52.52525252525253,26.872168660374808
interferer,vocals-48-SAR,NUG3,SIR,6.668750002994872,61.83333333333333,47.5,77.0,37.123369936398234
interferer,vocals-48-SAR,RAF3,SIR,2.0738250073808264,22.0,15.0,31.0,21.53704019857797
interferer,vocals-49-SIR,HUA,SIR,4.108003444927293,18.333333333333336,11.904761904761903,22.222222222222218,28.43712581551986
interferer,vocals-49-SIR,JEO2,SIR,9.094166503112797,34.64285714285714,29.0,42.0,45.35056436470164
interferer,vocals-49-SIR,KAM1,SIR,15.695417290940632,83.06502525252526,80.0,88.0,67.74250146037576
interferer,vocals-49-SIR,NUG2,SIR,16.97521304691636,75.69699192956713,72.34042553191489,86.0,72.08366451934643
interferer,vocals-49-SIR,STO2,SIR,10.203598610095646,48.23737373737373,40.4040404040404,57.4712643678161,49.11384116631754
quality,vocals-10-SIR,HUA,TPS,58.59142976409007,67.02272727272728,50.0,74.15730337078651,56.14013396143106
quality,vocals-10-SIR,KAM1,TPS,9.243474624591194,0.5,0.0,8.0,12.043716227983372
quality,vocals-10-SIR,KON,TPS,40.03013130199962,27.5,17.894736842105264,37.0,39.554101807802645
quality,vocals-10-SIR,NUG2,TPS,41.34830430133188,38.4873417721519,30.337078651685392,45.45454545454545,40.731996759258934
quality,vocals-10-SIR,RAF2,TPS,64.16753426936009,63.02173913043478,50.0,76.0,61.12283755866553
quality,vocals-11-SAR,GRA3,TPS,17.266673310173314,49.752525252525245,43.33333333333334,55.0,19.21309781224065
quality,vocals-11-SAR,HUA,TPS,44.08604371895956,49.75252525252525,36.0,60.0,43.17838994138304
quality,vocals-11-SAR,KAM1,TPS,5.645039568112336,0.0,0.0,1.0,8.828221381467113
quality,vocals-11-SAR,RAF2,TPS,50.516628096870136,60.5,47.77777777777778,71.0,48.924640909572744
quality,vocals-11-SAR,STO1,TPS,11.380212472797544,16.58585858585859,7.0,20.0,13.953065551071294
quality,vocals-12-SAR,DUR,TPS,27.67399670592625,18.0,12.0,28.7371763556424,28.512889032543384
quality,vocals-12-SAR,GRA2,TPS,0.53746425486407,2.5,0.0,4.7857142857142865,4.264186783045299
quality,vocals-12-SAR,GRA3,TPS,13.197567042857742,51.0,47.218212203100556,56.777777777777786,15.57701989861467
quality,vocals-12-SAR,KAM2,TPS,10.183571349824717,8.5,3.0,14.0,12.883769230961047
quality,vocals-12-SAR,KON,TPS,24.86715210431181,14.368421052631579,7.0,17.333333333333336,26.00474473931422
quality,vocals-18-SIR,GRA3,TPS,24.60372055625423,28.5,16.0,39.274118738404454,25.76934719235451
quality,vocals-18-SIR,HUA,TPS,47.47422663534326,48.36363636363636,29.5,63.39735894357743,46.20600737387517
quality,vocals-18-SIR,NUG1,TPS,6.908851256768736,23.849607182940513,12.0,38.8235294117647,9.957540073637192
quality,vocals-18-SIR,OZE,TPS,31.814036078512544,19.606060606060606,10.5,28.78787878787879,32.21235145384159
quality,vocals-18-SIR,UHL1,TPS,30.95327338421524,24.587912087912088,17.99367088607595,48.5,31.443189869946075
quality,vocals-19-SIR,GRA3,TPS,17.97587653841069,37.16512955643391,18.0,41.0,19.84682866738673
quality,vocals-19-SIR,HUA,TPS,57.856633298521615,59.689284145805885,52.17391304347826,66.0,55.48353346393988
quality,vocals-19-SIR,KAM1,TPS,8.941623236806864,3.0,0.0,11.0,11.773987424600701
quality,vocals-19-SIR,KAM2,TPS,33.188631449232005,13.613636363636363,5.0,20.0,33.44066439022083
quality,vocals-19-SIR,KON,TPS,0.14674069783290547,1.0,0.0,9.677419354838712,3.9150434570363553
quality,vocals-20-SAR,CHA,TPS,57.07816536936022,66.86274509803923,62.0,78.82352941176471,54.78790895631126
quality,vocals-20-SAR,DUR,TPS,60.48421613986461,47.4795918367347,33.0,66.0,57.83149277195096
quality,vocals-20-SAR,HUA,TPS,58.35751737763218,74.01685393258427,67.05882352941177,83.0,55.931114189950826
quality,vocals-20-SAR,KAM2,TPS,63.096186001876966,35.47752808988764,27.0,51.0,60.16550061111839
quality,vocals-20-SAR,KON,TPS,59.114469931055574,15.51822976381564,8.0,25.0,56.60751295674473
quality,vocals-24-SAR,GRA3,TPS,21.633518057092914,41.5,27.272727272727273,55.0,23.115229310758377
quality,vocals-24-SAR,HUA,TPS,49.29302838587278,70.87251828631139,55.555555555555564,83.0,47.83125489505321
quality,vocals-24-SAR,KAM1,TPS,20.563499448169555,18.854166666666664,10.666666666666666,31.03448275862069,22.159080521446533
quality,vocals-24-SAR,RAF2,TPS,42.124948776876714,65.83333333333334,52.0,77.55102040816327,41.42599186254514
quality,vocals-24-SAR,STO2,TPS,10.90456324169432,11.0,4.0,15.0,13.528034217350786
quality,vocals-25-SAR,GRA2,TPS,2.7278431289785625,3.0,0.0,8.98876404494382,6.221468732306072
quality,vocals-25-SAR,HUA,TPS,69.90924404123251,73.94733855408012,70.0,88.0,66.25352295158567
quality,vocals-25-SAR,KON,TPS,56.42610602249051,23.0,13.636363636363635,34.831460674157306,54.20524081402888
quality,vocals-25-SAR,RAF1,TPS,76.25385914650704,84.54545454545455,80.27160493827161,92.20779220779221,71.92295337173678
quality,vocals-25-SAR,RAF3,TPS,78.61615560418765,68.0,59.0,85.0,74.03385768608294
quality,vocals-26-SIR,HUA,TPS,61.09456106673939,74.43181818181819,68.0,85.0,58.3768856819688
quality,vocals-26-SIR,JEO1,TPS,42.25964511384533,29.272727272727273,21.0,35.0,41.54635401180427
quality,vocals-26-SIR,KAM1,TPS,43.93484690962344,21.240963855421683,14.0,33.0,43.04328327595783
quality,vocals-26-SIR,KON,TPS,27.860856789723865,5.5353535353535355,0.0,12.5,28.679863738781037
quality,vocals-26-SIR,RAF1,TPS,67.85301548716437,70.36363636363637,58.064516129032256,85.0,64.4161152409862
quality,vocals-30-SIR,CHA,TPS,64.86948473959417,57.78787878787879,51.68539325842696,72.0,61.75008748373601
quality,vocals-30-SIR,HUA,TPS,66.36978249291727,72.51685393258427,50.746268656716424,79.0,63.090725738514166
quality,vocals-30-SIR,JEO2,TPS,60.70630988416679,23.360724467549893,18.0,34.343434343434346,58.0299516239348
quality,vocals-30-SIR,NUG3,TPS,68.51816363057439,46.30952380952381,37.0,59.595959595959606,65.01047928917265
quality,vocals-30-SIR,RAF1,TPS,65.04340071713959,73.87878787878788,67.0,80.95238095238095,61.9054955766283
quality,vocals-41-SIR,DUR,TPS,44.12210862538287,28.5,23.5,42.388888888888886,43.21061687306976
quality,vocals-41-SIR,HUA,TPS,57.11206816798818,83.02215189873418,78.0,88.02941176470588,54.818203868560516
quality,vocals-41-SIR,NUG1,TPS,13.99645399953919,26.424050632911396,13.333333333333336,34.06417112299465,16.290890470638246
quality,vocals-41-SIR,RAF3,TPS,60.080936831118,75.0,65.9888888888889,84.47530864197532,57.47112985901007
quality,vocals-41-SIR,UHL1,TPS,32.486523321829964,46.23232323232323,28.0,56.790123456790134,32.81327358562824
quality,vocals-42-SAR,CHA,TPS,46.969286568705186,43.84042553191489,34.0,55.0,45.75480229261325
quality,vocals-42-SAR,KAM2,TPS,23.13097441422647,11.851063829787233,9.090909090909092,18.94736842105263,24.453328546584963
quality,vocals-42-SAR,KON,TPS,12.698260073778393,19.270114942528735,11.0,29.59183673469388,15.130848448885818
quality,vocals-42-SAR,NUG3,TPS,39.388167025988224,39.0,27.659574468085108,44.15730337078652,38.980454433662715
quality,vocals-42-SAR,UHL3,TPS,61.39826402790092,66.5,58.0,76.84210526315789,58.64826901699061
quality,vocals-45-SIR,HUA,TPS,48.41613504324889,60.98550724637681,50.42359074617139,80.0,47.047679262897546
quality,vocals-45-SIR,KAM2,TPS,19.049589551269232,15.142857142857142,7.0,19.0,20.806278707555705
quality,vocals-45-SIR,RAF2,TPS,48.91580749631247,61.3080808080808,55.0,74.48979591836735,47.49417730233813
quality,vocals-45-SIR,STO1,TPS,12.051660686311411,14.642857142857142,11.0,25.77319587628866,14.553059225090538
quality,vocals-45-SIR,UHL1,TPS,42.74516926549343,22.235955056179776,15.512866980790143,33.66607512570245,41.98020939142902
quality,vocals-47-SAR,GRA3,TPS,24.65537500736405,50.24226804123711,39.0,54.277777777777786,25.81550465212142
quality,vocals-47-SAR,KAM1,TPS,21.122232781957365,7.5,4.561855670103093,12.11111111111111,22.658354268832035
quality,vocals-47-SAR,OZE,TPS,26.340854030529552,27.0,16.27835051546392,36.0,27.321617456114375
quality,vocals-47-SAR,RAF1,TPS,67.36282278876561,60.28713968957871,51.247474747474755,62.5,63.97808813454636
quality,vocals-47-SAR,STO1,TPS,26.83117464644981,19.369565217391305,11.5,27.146464646464644,27.759758867279658
quality,vocals-48-SAR,HUA,TPS,45.06814544229416,70.0592885375494,54.73684210526316,75.75757575757575,44.05597783183318
quality,vocals-48-SAR,JEO1,TPS,36.38498603556119,31.61111111111111,20.0,35.0,36.29686758373829
quality,vocals-48-SAR,KAM2,TPS,29.740103786489183,16.922829340987352,10.0,20.689655172413797,30.35912401125708
quality,vocals-48-SAR,NUG3,TPS,0.2325922917630585,0.0,0.0,0.0,3.9917588495652785
quality,vocals-48-SAR,RAF3,TPS,52.00415863321767,64.72222222222223,46.73913043478261,77.0,50.25387061598336
quality,vocals-49-SIR,HUA,TPS,62.48111057642002,52.5,47.0,66.0,59.615880615277504
quality,vocals-49-SIR,JEO2,TPS,66.14041217498034,56.651162790697676,44.409922256270576,66.0,62.88576467524805
quality,vocals-49-SIR,KAM1,TPS,19.438736340901283,16.354166666666664,10.0,24.872093023255815,21.154013063452243
quality,vocals-49-SIR,NUG2,TPS,15.352072358800692,20.826086956521742,14.0,32.0,17.50224590143864
quality,vocals-49-SIR,STO2,TPS,14.278186827655524,13.021739130434781,9.375,17.058139534883722,16.542641702127465
